id;pkey;issuenum;pruject;Reporter;assignee;creator;issuetype;summary;description;environment;priority;resolution;issuestatus;created;updated;duedate;resulutiondate;votes;watches;timeestimate;timeoriginalestimate;timespent;worklflow_id;security;fixfor;component;archievedby;archiveddate;archived
392242;;3941;13501;b003069;b003069;b003069;10001;Test Story Zeitbuchung;TEST -> Bitte ignorieren;;3.0;10001.0;10002;2024-06-04 11:09:49;2024-07-01 19:23:34;;2024-07-01 19:23:34;0;1;;0.0;36000;755257;;;;;;N
392281;;44;22100;b003069;b003069;b003069;10100;Zeitenbuchung 2024 Mai - CST;Sammelticket für Zeitbuchung;;3.0;10000.0;10002;2024-06-04 11:44:37;2024-07-12 07:43:54;2024-04-30 00:00:00.000;2024-07-12 07:43:54;0;1;;0.0;792000;777998;;;;;;N
392306;;3830;12252;b000182;b002032;b000182;10001;Verkürzen der max. Antwortzeiten vom WEB CONVERSE;Die max. Antwortzeit von den WEB CONVERSE muss verkürzt werden. Es muss die Fehlerbehandlung im CIEYPRST angepasst werden.  Beim Statuscode NICHT-OK muss zusätzlich der RESP und RESP2 abgefragt und Fehlermeldung ausgegeben werden.;;3.0;10000.0;10002;2024-06-04 12:20:04.060;2024-09-09 11:01:39;;2024-09-06 12:55:32;0;4;;0.0;10800;787957;;;;;;N
392350;;3944;13501;b003069;b001086;b003069;10102;Gewerbliche Gebäudeversicherung - Feuerrohbau wird  verprovisioniert;*Uhrzeit und Datum des Fehlers* 04.06.2024 *Ablauf / Beschreibung* Beim Testfall 1240 (VSNR 223000251817) ist aufgefallen, dass für die Feuerrohbau Provisionen gebucht wurden. Diese ist, analog der Feuerrohbau bei Wohngebäude, zu handhaben.      Es betrifft weiterhin Testfall 1241 (VSNR 223000251809) und Testfall 1243 (VSNR 223000251825). *Erwartetes Ergebnis* Bei FRB wird keine Provision gebucht *IST-Ergebnis* Bei FRB wird Provision gebucht *Vorgangsname* -;;2.0;;11009;2024-06-04 14:04:41.080;2024-09-25 16:30:51;;;0;5;82080.0;13680.0;39;755428;;;;;;N
392408;;3298;12253;b001116;b001116;b001116;10001;Moped: VKZ-Meldequalität: Bereitstellung aktualisierter Hersteller-Liste (GDV-Newsletter vom 04.06.2024);Die neue Herstellerliste des GDV muss in unsere Systeme eingespielt werden.;;3.0;10000.0;10002;2024-06-04 16:21:06;2024-07-16 13:52:35;;2024-06-11 18:01:55;0;2;54720.0;0.0;10800;791168;;;;;;N
392410;;3299;12253;b000435;b000435;b000435;10102;FA-Schaden (Rechtsschutz): Fehlercode 75 Anredekennzeichen MV2 fehlerhaft;"*Uhrzeit und Datum des Fehlers* Juli 2022 *Ablauf / Beschreibung* In der BT4all FA wird zur MVP kein Anredekennzeichen abgefragt, so dass bei uns ""nichts oder 0"" ankommt. Und ausgesteuert wird lt AE wenn Anredekennzeichen nicht 1 oder 2, dann steuere aus mit FC 75.  *Erwartetes Ergebnis* Schnelllösung wäre: Es wird gegenteiliges Anredekennzeichen zum VN eingestellt, dann wäre zumindest ZAD (diese stellt über Nacht bei ""0"" Familienname und Vorname in der Reihenfolge um, so dass der Name nicht mehr geändert werden kann über PER sondern in der ZAD gelöscht und neu angelegt werden muss.   *IST-Ergebnis* Vielzahl der Verträge (Monat April 35 Stck und Monat Mai 25 Stck) werden ausgesteuert und müssen bei Urlaub/Krankheit/freier Tag/ Wochenende mühsam bereinigt werden *Vorgangsname* SHUK-1591 ";;3.0;10000.0;10002;2024-06-04 16:29:52;2024-07-15 07:37:13;;2024-06-28 18:59:36;0;2;;0.0;18000;791169;;;;;;N
392466;;208;21800;b000105;b000854;b000105;10100;Korrektur der MAID-Daten bei den Agenturnummern 658 63 5037 und 153 03 2970;"Die o.g. Agenturnummern bestehen mit ""gültig ab"" 01.04.2024.  Die MAID-Zuordnung ist hier nicht korrekt.  Zum einen bestehen Zuordnungen zur korrekten MAID 728031 vor 01.04.24 und es besteht in der Historie eine MAID-Zuordnung 688482 ab 01.04.24 (sh.a. beiliegende Mail).  Aus Datenschutzgründen müssen die Abgrenzungen eindeutig sein.  Folgende Korrekturen sind erforderlich:  * Zuordnung zur MAID 728031 ab 01.04.2024  * Löschen der MAID-Zuordnung 688482  * Löschen der MAID-Zuordnung 688482 auch in der EVA (TA 0999)   ";;2.0;;10000;2024-06-05 08:23:33.067;2024-06-05 18:41:06;;;0;2;;0.0;5400;777705;;;;;;N
392478;;3300;12253;b000067;b000067;b000067;10102;"KFZ: Sammelnummern 52506 und 52507 von ""P"" auf ""F"" umschlüsseln";"h4. Beschreibung  *Ist-Stand:* die Sammelnr. wird als ""P"" geführt  *Sollstand:* die Sammelnr. soll als ""F"" geführt werden  *Vorgabe* - in Prod. umändern.  Es ist bekannt, dass bereits untergeordnete Verträge vorhanden sind. Da jedoch die Sammelnummern unter GAV laufen, wird keine BP bezahlt. Somit haben wir hier keinen Konflikt.";;2.0;10000.0;10002;2024-06-05 09:03:06;2024-06-05 13:29:28;;2024-06-05 13:29:28;0;3;;0.0;3600;791170;;;;;;N
392492;;900;20200;b003069;b003069;b003069;10100;Power BI: verpflichtende Schulung Klärung Zuweisung in Lear:N;"Von HR-CO (Rollout an alle FK) haben wir das Feedback erhalten, dass die verpflichtende Schulung im Bildungskatalog für alle MA einsehbar sein sollte. Die FK haben Schwierigkeiten die Sicherheitsschulung zu finden.   Die Rücksprache mit Daniel Müller (LBIA-849) hat ergeben, dass der Prozess für die Schulungsverteilung derzeit zu keinem manuellen Mehraufwand führt. Ohne großen Aufwand könnte die Sicherheitsschulung ""öffentlich"" in den Bildungskatalog gestellt werden.  Wir sollten jedoch überlegen: Wenn jeder MA die Sicherheitsschulung abschließen kann (auch ohne Zuordnung in einer Power BI AD-Gruppe), dann werden auch entsprechend Power BI Lizenzen zugewiesen. Vor diesem Hintergrund muss auch eine Rücksprache mit IT-Security etc. erfolgen. ";;3.0;;10000;2024-06-05 09:18:13;2024-06-19 08:48:29;;;0;1;;0.0;1800;770895;;;;;;N
392504;;901;20200;b003069;b003069;b003069;10100;Power BI: Projektbetreuung IOS: Kennzahlen Dashboard (Sprint KW 26/27/28);Sprechstunden, Support und kleinere Fehlerbehebungen Projekt, jeden Sprint mindestens bis das Projekt sicher im Umgang mit Power BI Desktop&Service ist.     Die technische Einrichtung im Power BI Service erfolgt erst, wenn die Klärungen mit Betriebsrat wegen Personenbezug zu Mitarbeitern stattgefunden haben.;;3.0;10000.0;10002;2024-06-05 09:44:11;2024-07-15 16:24:39;;2024-07-15 13:22:28;0;2;23400.0;0.0;1800;771533;;;;;;N
392556;;3869;12252;b002277;b001687;b002277;10101;223000777605, 24B1060CF867;"f233b86c-9f69-4b5b-92c8-77aaff73f793: VSNR=223000777605, STATUS=E, SCHLAGTEXT=Ergänzungen zum Antrag, BA=54, KG=02, SCANDATUM=Mon Mar 25 2024 11:00:15 GMT+0100 (Mitteleuropäische Normalzeit) CEST 2023, DOKUMENTENSCHLUESSEL=null 601808d3-f60d-424d-89e3-6d5b2395ecea: VSNR=223000777605, STATUS=E, SCHLAGTEXT=Ergänzungen zum Antrag, BA=54, KG=02, SCANDATUM=Mon Mar 25 2024 11:00:59 GMT+0100 (Mitteleuropäische Normalzeit) CEST 2023, DOKUMENTENSCHLUESSEL=null     *betroffene Dokumente:*  f233b86c-9f69-4b5b-92c8-77aaff73f793  601808d3-f60d-424d-89e3-6d5b2395ecea     *Camunda Instanz:*  [http://camundashuk.os.nuernberger.net/camunda/app/cockpit/default/#/process-instance/2b766260-2263-11ef-a76e-00155d5c9258/history?viewbox=%7B%22Definitions_14cvgut%22:%7B%22x%22:2949.8792569659445,%22y%22:-729.2136222910217,%22width%22:3003.0959752321983,%22height%22:1674.922600619195%7D%7D&detailsTab=variables-tab&searchQuery=%5B%5D&tab=incidents-tab]     *neue Prozessvariable:*     [   {     ""documentId"": ""f706163f-e34d-4a1c-abd7-dccb1709c0ac"",     ""creationDate"": ""2024-03-25T10:04:57.447+0000"",     ""schlagtext"": ""Antrag"",     ""archiveDocKey"": ""938"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""f233b86c-9f69-4b5b-92c8-77aaff73f793"",     ""creationDate"": ""2024-03-25T10:00:15.298+0000"",     ""schlagtext"": ""Ergänzungen zum Antrag"",     ""archiveDocKey"": ""050"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""601808d3-f60d-424d-89e3-6d5b2395ecea"",     ""creationDate"": ""2024-03-25T10:00:59.153+0000"",     ""schlagtext"": ""Ergänzungen zum Antrag"",     ""archiveDocKey"": ""050"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""a93086ee-1492-40b7-9b78-7fc8ac6d84ac"",     ""creationDate"": ""2024-06-04T11:10:34.610+0000"",     ""schlagtext"": ""ElektrA mit Scan"",     ""archiveDocKey"": ""097"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   },   {     ""documentId"": ""cf767737-2f3e-4dad-a813-529614fdba18"",     ""creationDate"": ""2024-06-04T11:10:03.939+0000"",     ""schlagtext"": ""ElektrA mit Scan"",     ""archiveDocKey"": ""097"",     ""state"": ""E"",     ""source"": ""FIOS"",     ""mimeType"": ""application/pdf"",     ""multiPartDocument"": false,     ""numberOfPages"": 0   } ]";;3.0;10000.0;10002;2024-06-05 11:13:12;2024-06-25 15:14:02;;2024-06-25 15:14:02;0;4;;0.0;1320;787502;;;;;;N
392566;;3302;12253;b000015;b000285;b000015;10001;SYSKOM: AFP - Bekanntgabe neuer TBS Ergänzende Vereinbarungen zu den Speziellen Bedingungen für das Baunebengewerbe (AH521) für BayernAssecuranz Versicherungsmakler GmbH / BachmeyerAssecuradeur GmbH;"Für die neuen ""Ergänzende Vereinbarungen zu den Speziellen Bedingungen für das Baunebengewerbe (AH521) für BayernAssecuranz Versicherungsmakler GmbH / BachmeyerAssecuradeur GmbH / AH798"" wurde ein neuer TBS vergeben.   Bitte die folgende Ressource für +*Test*+ bekannt machen: |TBS neu|HA001375| |AH798_202404| |TDK-TBS neu|KS0BEDI01 - HA001375|002, 005, 013| |  Der neue TBS wurde von Marketing-OP bereits nach Produktion übergeben.  Der neue TBS ist in Test-Tabsys eingetragen.  Nach erfolgreichem Test erfolgt die Freigabe für die Programmübergabe,  Die Tabellenänderung in Produktion ist erst nach der Programmanpassung möglich.";;3.0;10000.0;10002;2024-06-05 11:31:01;2024-06-18 16:14:43;;2024-06-18 16:14:43;0;3;;0.0;10800;791171;;;;;;N
392616;;209;21800;b000105;b000105;b000105;10100;Korrigieren der MAID-Verknüpfungen Teil 1;"Die in der Excel-Tabelle aufgeführten MAID-Verknüpfungen müssen in der ""VRMAID"" entfernt werden.";;2.0;10000.0;10002;2024-06-05 13:54:48;2024-07-01 10:05:17;;2024-07-01 10:05:17;0;2;;0.0;12600;777820;;;;;;N
392617;;210;21800;b000105;b000105;b000105;10100;Korrigieren der MAID-Verknüpfungen Teil 2;"Die in der Excel-Tabelle aufgeführten MAID-Verknüpfungen müssen in der ""VRMAID"" ergänzt werden.";;2.0;10000.0;10002;2024-06-05 13:56:37;2024-07-01 10:05:49;;2024-06-28 09:29:14;0;2;;0.0;21600;777821;;;;;;N
392638;;2241;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 24|25 ²⁴;;;3.0;;10000;2024-06-05 14:34:39;2024-07-01 09:24:34;2024-06-26 00:00:00.000;;0;1;;0.0;299700;763895;;;;;;N
392639;;2242;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 26|27 ²⁴;;;3.0;;10000;2024-06-05 14:35:11;2024-07-16 16:59:14;2024-07-10 00:00:00.000;;0;1;;0.0;109800;763896;;;;;;N
392642;;2243;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 28|29 ²⁴;;;3.0;;10000;2024-06-05 14:36:06;2024-07-24 17:48:21;2024-07-24 00:00:00.000;;0;1;;0.0;136800;763897;;;;;;N
392643;;2244;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 30|31 ²⁴;;;3.0;;10000;2024-06-05 14:37:00;2024-08-02 16:14:17;2024-08-07 00:00:00.000;;0;1;;0.0;187200;763898;;;;;;N
392645;;2245;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 32|33 ²⁴;;;3.0;;10000;2024-06-05 14:37:58;2024-08-20 16:31:26.063;2024-08-21 00:00:00.000;;0;1;;0.0;195300;763899;;;;;;N
392646;;2246;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 34|35 ²⁴;;;3.0;;10000;2024-06-05 14:38:46;2024-09-04 13:55:00;2024-09-04 00:00:00.000;;0;1;;0.0;204300;763900;;;;;;N
392651;;2247;16001;b000181;b003069;b000181;10000;Zeitbuchung - Steuer - Sprint 36|37 ²⁴;;;3.0;;10000;2024-06-05 14:39:50;2024-09-20 11:33:44;2024-09-18 00:00:00.000;;0;1;;0.0;16200;763901;;;;;;N
392690;;837;11900;b000675;b000675;b000675;10101;"Lösung ""Won't Do"" setzen beim Übergang nach Status ""Abgelehnt Bestätigt""";"die Lösung wurde noch nicht standardmäßig gesetzt, was zur Folge hatte, dass in Filtern, die auf die Lösung prüfen, Vorgänge erscheinen, die sich schon in einem endgültigen Status befinden, aber keine Lösung mehr eingetragen werden kann.  In den 18 betroffenen Issues (s. Anhang) wurde die Lösung manuell auf ""Won't Do"" gesetzt.  Dazu kurzzeitig in der jeweiligen BSMaske die Lösung aufgenommen;";;3.0;10000.0;10002;2024-06-05 15:53:50;2024-06-05 15:56:43.097;;2024-06-05 15:56:43.097;0;1;600.0;0.0;600;739369;;;;;;N
392771;;902;20200;b003069;b003069;b003069;10102;KOBIS: Update Core_Normierung schlägt fehl;"*Uhrzeit und Datum des Fehlers* -06.06.24 2:02 *Ablauf / Beschreibung* Beim nächtlichen automatischen Reload des DWH schlägt die Ausführung von ""s_m_update_core_normierung"" fehl. Die Fehlermeldung besagt, das keine Prozedur mit dem Name ""CORE_NORMIERUNG"" gefunden wurde (siehe angehängtes Log) *Erwartetes Ergebnis* -Nächtlicher Reload läuft ohne Probleme durch *IST-Ergebnis* -Fehler bei ""s_m_update_core_normierung"" ";;3.0;10000.0;10002;2024-06-06 08:43:02.047;2024-07-16 15:38:56;;2024-07-16 15:38:56;0;1;;0.0;1200;771534;;;;;;N
392812;;903;20200;b002306;b002306;b002306;10102;KOBIS: Zuordnung Fakt zu Fakt Dynamisch (KONG);"*Uhrzeit und Datum des Fehlers* - 10:35 am 06.06.2024 *Ablauf / Beschreibung* - Die Zuordnung von Fakt/FaktDynamisch ist für die KONG noch nicht korrekt.  Plan GJ-VJ fehlt noch  Die Zuordnung zwischen Fakt und Fakt Dynamisch ist nicht einheitlich KOKP.  Einmal ist der KOKP Screenshot mit der richtigen Zuordnung dabei und dann der KONG mit der falschen. 2024 Plan müsste bei Fakt Plan FJ1 zugeordnet sein und 2024 Plan aus 2022 müsste Plan FJ1 VJ zugeordnet sein. (siehe Screenshot)  Außerdem fehlt ab dem FJ2 das ""aus PJ""   *Erwartetes Ergebnis* - Fakt und Fakt Dynamisch analog KOP *IST-Ergebnis* - Plan GJ-VJ fehlt noch, Fakt Dynamisch fehlerhaft, aus PJ fehlt *Vorgangsname* -";;3.0;;10004;2024-06-06 11:02:15;2024-09-11 09:38:13;;;0;2;;0.0;15000;770896;;;;;;N
392961;;3888;12252;b002025;b002025;b002025;10100;Zeitbuchung  Tätigkeiten Systemarchitektur Q2/2024 | Hutt, Marvin;Buchungsjira für alle Tätigkeiten der AE-PRO, welche nicht spezifisch auf bestimmte Projekte (AKAB/EKV etc.) zuordenbar sind.;;3.0;;10700;2024-06-06 15:55:06;2024-08-05 09:16:30;2023-12-29 00:00:00.000;;0;1;0.0;0.0;731340;787959;;;;;;N
393215;;3303;12253;b000435;b000435;b000435;10100;FA-Schaden: Bestandsagleich mit der NRV;Wie am 05.06.24 mit der NRV tel. vereinbart, soll mit der Sollstellungsdatei von kommender Woche (Rechnungsverkehr Juli 2024) ein Bestandsabgleich mit der NRV stattfinden. Frau Hlawa informiert in KW 24, wenn Sollstellung bei NRV gelaufen und die Datei von Thomas Mejstrik abgeholt werden kann.  Eine Bearbeitung kann dann durch Operations (Jasmin Hafenrichter) stattfinden, so dass bis zur Beitragsanpassung im Oktober 2024 (auch bei der NRV) gegebenenfalls Verträge bereinigt sind.   Name der Datei:   85971276 N020_31_NAV_960_20240506_3000.txt ç letzter 960;;2.0;10000.0;10002;2024-06-07 13:07:06;2024-07-01 13:28:53;2023-05-10 00:00:00.000;2024-07-01 13:28:53;0;3;0.0;0.0;30600;791172;;;;;;N
393351;;211;21800;b002208;b001796;b002208;10001;EVA - Neue Dokumentenart (ZSS-Feld);"Für eine neue Dokumentenart in der TA 0999 (EVA) muss ein neues ZSS-Feld angelegt bzw. umbenannt werden. Betroffen ist das ZSS-Feld LEER-D18 LEER 38. Die neue Dokumentenart 18 soll ""Vermittlerinkasso"" (Abkürzung VMI) heißen. In der ZSS Tabsys Tabelle ist für den Feldname ""VMI"" und für die Beschreibung ""Vermittlerinkasso"" vorgesehen.  Eine Neuanlage wird aufgrund von Nachvollziehbarkeit einer anderen Lösungsalternative bevorzugt.  Austausch hierzu ist bereits mit [~B001815] erfolgt, geschätzter Aufwand AE 7 PT (siehe Mailanhang).  Hintergrund / Notizen:  Der Bereich INEX möchte zukünftig vermittlerbezogene Dokumente in die EVA ablegen können. Als Einsparungs- und Digitalisierungsmaßnahme hat der Bereich INEX-PP die Umstellung und Einführung der eVA beim Projekt Fit für die Zukunft eingereicht, was ein regelmäßiges Reporting zum Umsetzungsstand an die Geschäftsführung nach sich zieht. Der Bereich INEX-PP spart durch die Einführung Papierkosten i.H.v. ca. 80.000 Seiten pro Jahr (Stand 2022) sowie Materialkosten für die Indizier Bögen. Umsetzung ermöglicht eine durch die EVA, mit dem verbundenen ZSS-Profil, eine berechtigungsgesteuerte Ablage und Aufruf der Arbeitspapiere aus dem Homeoffice und damit verbunden einen schnelleren Zugriff für Kolleginnen und Kollegen.";;3.0;;11009;2024-06-10 10:50:18;2024-09-10 12:11:39;;;0;2;;156720.0;38400;777888;;;;;;N
393367;;3109;12251;b000333;b000281;b000333;10001;Auslagerungskriterien um Status 18 ergänzen ;2013 wurde das regelmäßige Auslagern von stornierten oder abgelaufenen Verträgen gestoppt (wegen BOSS). Da es jetzt, unter anderem, bei den Sicherungsläufen zu Performance-Problemen kommt, muss die Auslagerung wieder gestartet werden. Das Auslagerungskriterium soll aber um Status gleich 18 ergänzt werden.;;3.0;10000.0;10002;2024-06-10 10:56:53.083;2024-07-04 09:25:06;2024-12-31 00:00:00.000;2024-07-04 09:25:06;0;1;;0.0;61200;810724;;;;;;N
393394;;3110;12251;b000333;b000281;b000333;10102;ZAS-Gegenbuchung fehlt bei AS 098, wenn als ACV bzw. Batch ; 		Wenn der AS 098 'Löschen aufgeschobener Bestand als ACV bzw. Batch läuft, wird keine ZAS-Gegenbuchung erstellt ;;3.0;;10000;2024-06-10 11:44:47;2024-06-20 11:46:00;2024-12-31 00:00:00.000;;0;1;;0.0;43200;808253;;;;;;N
393406;;904;20200;b003069;b003069;b003069;10100;Anforderungsqualifizierung (für Q3/2024): Vorbereitung, Meetings, Abstimmungen;Die Story dient als Zeiterfassungsblocker für Qualifizierungen im Rahmen des [Anforderungsprozess / JIRA-Board - Datamanagement - NVG Wiki|https://architektur/wiki/pages/viewpage.action?pageId=331000378]  Bitte Zeiten für Prüfen der Anforderungen, Aufbereitung der Anforderung, Qualifizierungsrunden, Rücksprachen mit Fachbereichen und alle Vor- und Nachbereitungen dazu hier erfassen.  Ziel des Tickets ist die Generierung von Erfahrungswerten für zukünftige BI-Plannings, sodass für die Qualifizierungsrunden in der Quartalsplanung entsprechende Aufwände vorgesehen werden können.  Gerne auch kommentieren, wie viel Aufwand für welche Qualifizierung/ wie viele Anforderungen angefallen ist, dann könnten wir auch feingranularer arbeiten. Initial ist das Ziel aber erstmal überhaupt Erfahrungswerte zu erhalten.;;3.0;;10000;2024-06-10 12:35:56.090;2024-09-11 09:44:15;;;0;1;;21540.0;198660;770897;;;;;;N
393443;;905;20200;b003069;b000998;b003069;10700;HR Reports: Frontend: Freigabe für den Prod-Gang Release 1.4.0;h1. Bestandteile der Freigabe h2. Version LBIA-HRReports-Frontend-V1.4.0 || || Vorgang||Zusammenfassung||Status|| | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-620 | HR Reports: Frontend: Nacharbeiten: 441 4580 Genommene GZ-Tage | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-621 | HR Reports: Frontend: Personal & Zeit Board - Filter | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-624 | HR Reports: Frontend: StrategieBoard - Filter | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-677 | HR Reports: Frontend: 441 4560 Resturlaub | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-731 | HR Reports: Frontend: Stichtag für laufenden Monat überarbeiten | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-852 | HR Reports: Frontend: Überarbeitung Datenmodell für Darstellung GLZ-Salden | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-867 | HR Reports: Frontend: Nacharbeiten GLZ-Salden | In Review | | !https://projektmanagement/jira/images/icons/issuetypes/story.svg|alt=Story! | LBIA-893 | HR Reports: Frontend: Nacharbeiten Filter-Stories | In Review |;;3.0;10601.0;10002;2024-06-10 14:13:58;2024-07-01 08:37:24;;2024-06-24 11:28:15;0;3;0.0;0.0;14400;740251;;;;;;N
393481;;3304;12253;b000015;b001681;b000015;10001;KFZ: Rebranding Renault (neues Logo und geänderte Produktbezeichnung);Von der RCI Bank kommt über SHUK-PM / Christian Hallmeyer folgender Auftrag:  Am 20.03.2024 wurde die kommerzielle Marke *Mobilize Financial Services* gelauncht: Diese löst die Marken Renault Financial Services (und Dacia Financial Services) ab. Nissan Financial Services ist nicht betroffen.  Konkret bedeutet es, dass die Renault FS (und Dacia FS Logos -> es gibt kein Dacia Logo) aus den *Kommunikationsunterlagen* durch das neue Logo ersetzt werden müssen: |!image-2024-06-10-15-49-53-565.png!|  Zusätzlich müssen die Kundendokumente angepasst werden. Das Wording der neuen Marke im Betreff und im laufenden Text lautet:  Renault Autoversicherung* -> {color:#0747a6}Mobilize Autoversicherung*{color}  {color:#172b4d}Die Renault Logos und das neue Wording müssen/muss in allen betroffenen Dokumenten (AFP, ITV, Word...) ausgetauscht werden.{color};;3.0;;10700;2024-06-10 16:00:54;2024-08-16 11:51:15;;;0;2;;0.0;18000;788123;;;;;;N
393500;;3308;12253;b000015;b000015;b000015;10101;KFZ: ITV-Briefe Druck - Änderung Produktbezeichnung Renault Autoversicherung -> Mobilize Autoversicherung (Variable);"Die geänderte Produktbezeichnung Renault Autoversicherung -> Mobilize Autoversicherung muss auch in die Briefe der ITV-Anwendung übernommen werden.  {+}Hinweis{+}: die Variable aus dem Bereich ITV für den Andruck des Produktes beim Betreff und im Fließtext lautet K00TXVBEZ. Diese wird im Programm K32U0300 von K00TXVBEZ auf KFTXPRO umgeschlüsselt.   =>  im Kfz-Betreff wird die *Variable* K00TXVBEZ genutzt; die wird immer von der AE (Hr. Pahl) bestückt. {*}Achtung{*}: auch diese AEs: ZID + ZIV (= Hr. Kirschbaum) müssen von der geänderten Produktbezeichnung in Kenntnis gesetzt werden, damit auch dort die maschinelle Füllung geändert wird.  => auch im Brieftext verwenden wir die *Variable* K00TXVBEZ; das Prozedere ist also wie im Kfz-Betreff  => einige Textpassagen, wie die E-Mail-Signatur sind fest => haben die ITV-Kolleginnen selbst im Griff und können es ändern > Info zur Änderung an Herrn Kajiannis über Auftragsmail an Marketing-OP  => andere Textpassagen sind mit einer internen Text-Variable bestückt => haben die ITV-Kolleginnen selbst im Griff und können es ändern.  --------------------------------------------------------------------------------------------------------------  Info aus VKON / ZV-84:  _...es ist aufgefallen, dass in all unseren Programmen die Variable „ZI0TXVBEZ“ auf Kommentar steht und dafür die Variable „IDTXBETR“ aktiv ist._  _Unser Programm ruft mit der  Variable „IDTXBETR“ das KFZ-Modul K32U0300 und druckt dann den zurück gelieferten Text auf das Inkassodokument._  _Lediglich im Test und im Fehlerfall schreiben wir selbst „Renault Autoversicherung“._  _Das können wir selbstverständlich anpassen, allerdings erwarten wir die neue Bezeichnung aus dem KFZ-Modul. ..._  _--> SHUK-PP: In Test wurde im K32U0300 die Befüllung der Variablen KFTXPRO von Renault auf Mobilize geändert._";;3.0;10000.0;10002;2024-06-10 16:46:33;2024-09-11 16:02:21;;2024-09-11 16:02:21;0;3;;0.0;7200;788127;;;;;;N
393503;;3310;12253;b000015;b001681;b000015;10101;KFZ: AE-Kfz - Änderung der Produktbezeichnung Renault Autoversicherung -> Mobilize Autoversicherung;Die Änderung der Produktbezeichnung ist auch in der Kfz-Anwendung selbst anzupassen.  Über die Variablen KFTXPRO und KFTXBETR erfolgt u.a. die entsprechende Befüllung.  Die Programme K32U0027 und K32U0300 müssten angepasst werden.  Bei diesen Programmen von AE-Vertrieb/Konzern erfolgt eine Befüllung der Produktbezeichnung und es ist eine Anpassung notwendig:  - CI257ZT KDV ITV-PARAMETERBESTIMMUNGSPROGRAMM / KDV: ZI0TXVBEZ  - CI298ZT NISSY EURO-CICS AFP-PARAMETERBESTIMMUNGSPROGRAMM / NISSY: ZI0TXVBEZ;;3.0;;10700;2024-06-10 16:56:28;2024-09-17 11:45:05;;;0;3;;0.0;32400;788129;;;;;;N
393632;;3314;12253;b001860;b001860;b001860;10100;KFZ: Analyse AAV Fehlermeldung F0452 Nur Konzerneigene VU-Angaben zulässig;Uns wurde in PROD ein Vorgang mit Rabattübertragung TB11 gemeldet, bei dem die Fehlermeldung _F0452 Nur Konzerneigene VU-Angaben zulässig_ erscheint. Die Fehlermeldung hat für Verwirrung beim Sachbearbeiter gesorgt.       *Es scheint so, dass die Vorversicherungsdaten an einer Stelle gelöscht werden.* Ein Bespiel wie das SFR Bild im AAV aussieht, haben wir beigefügt.      Ich habe mir ein paar Prod Fälle angesehen (s. Excel) und ein paar Testfälle in Test (TC92) aufgegeben. Bei der „normalen“ TB11 erscheint die Fehlermeldung nicht, wenn ein anderes „Problem“ mit dem SFR vorliegt, z. B. mehrere SFR´s zur Auswahl, erscheint der Fehler F0452.     Können Sie sich das bitte ansehen? Macht es Sinn die SFR Daten in diesen Fällen zu löschen     Hier die Testfälle in TC92     TF 01 BRB-TE 94                VV BRB-VV 94 TB11        F0452 kommt  TF 02 BRB-TE 95                VV BRB-VV 95 TB11       F0452 kommt nicht  TF 03 BRB-TE 96                VV BRB-VV 96 TB11        F0452 kommt nicht     Vielen Dank.;;3.0;10000.0;10002;2024-06-11 09:31:02;2024-06-25 12:35:36;;2024-06-25 12:35:36;0;3;;0.0;61200;791173;;;;;;N
